timestamp,year,month,day,hour,minute,second,latitude,longitude,altitude_msl,altitude_ellipsoid,horizontal_accuracy,vertical_accuracy,fix_type,carrier_solution,num_satellites,pDOP,speed_2d,heading,vel_north,vel_east,vel_down,flags,source
256408.0,2026,5,19,23,13,0,32.8695,-117.2520868,47.389,13.587,2.611,5.564,3,0,19,0.013000000000000001,0.174,0.0008687814,0.009,0.174,0.062,0,PVT
256409.0,2026,5,19,23,13,0,32.8694989,-117.2520863,47.326,13.523,2.468,5.242,3,0,19,0.013000000000000001,0.022,0.0009912242,0.003,0.022,0.078,0,PVT
256410.0,2026,5,19,23,13,0,32.8694976,-117.2520865,47.25,13.448,2.343,4.948,3,0,19,0.013000000000000001,0.033,0.0009912242,-0.015,-0.029,0.007,0,PVT
256411.0,2026,5,19,23,13,0,32.8694967,-117.252087,47.247,13.444,2.233,4.696,3,0,20,0.013000000000000001,0.017,0.0009912242,0.017,-0.004,0.009,0,PVT
256412.0,2026,5,19,23,13,0,32.8694963,-117.2520878,47.167,13.364,2.133,4.468,3,0,19,0.013000000000000001,0.029,0.0009912242,-0.005,-0.028,0.018,0,PVT
256413.0,2026,5,19,23,13,0,32.8694959,-117.2520885,47.119,13.317,2.046,4.272,3,0,20,0.013000000000000001,0.013,0.0009912242,0.011,-0.007,0.024,0,PVT
256415.0,2026,5,19,23,13,0,32.8694957,-117.2520891,47.31,13.508,1.909,3.994,3,0,20,0.013000000000000001,0.026,0.0009912242,0.011,0.024,-0.005,0,PVT
256416.0,2026,5,19,23,13,0,32.8694952,-117.2520896,47.405,13.602,1.854,3.886,3,0,20,0.013000000000000001,0.056,0.0009912242,-0.051,-0.023,-0.006,0,PVT
256417.0,2026,5,19,23,13,0,32.8694949,-117.25209,47.475,13.672,1.8,3.769,3,0,19,0.013000000000000001,0.002,0.0009912242,0.001,0.002,-0.015,0,PVT
256418.0,2026,5,19,23,13,0,32.8694944,-117.2520905,47.569,13.767,1.751,3.663,3,0,19,0.013000000000000001,0.033,0.0009912242,-0.029,-0.016,-0.033,0,PVT
256419.0,2026,5,19,23,13,0,32.8694943,-117.2520907,47.612,13.81,1.705,3.562,3,0,20,0.013000000000000001,0.037,0.0009912242,0.027,0.025,0.004,0,PVT
256420.0,2026,5,19,23,13,0,32.8694943,-117.252091,47.627,13.825,1.661,3.465,3,0,20,0.013000000000000001,0.022,0.0009912242,0.005,0.022,-0.016,0,PVT
256421.0,2026,5,19,23,13,0,32.8694945,-117.2520914,47.632,13.83,1.619,3.378,3,0,19,0.013000000000000001,0.034,0.0009912242,0.026,0.021,-0.012,0,PVT
256422.0,2026,5,19,23,13,0,32.8694944,-117.2520921,47.578,13.775,1.577,3.283,3,0,20,0.013000000000000001,0.019,0.0009912242,-0.019,0.002,-0.01,0,PVT
256423.0,2026,5,19,23,13,0,32.8694943,-117.2520928,47.534,13.731,1.536,3.191,3,0,20,0.013000000000000001,0.02,0.0009912242,-0.019,0.008,-0.014,0,PVT
256424.0,2026,5,19,23,13,0,32.8694943,-117.2520934,47.54,13.738,1.498,3.108,3,0,19,0.013000000000000001,0.013,0.0009912242,0.011,0.008,-0.033,0,PVT
256425.0,2026,5,19,23,13,0,32.8694943,-117.252094,47.559,13.757,1.463,3.032,3,0,19,0.013000000000000001,0.008,0.0009912242,-0.007,-0.004,-0.033,0,PVT
256426.0,2026,5,19,23,13,0,32.8694942,-117.2520944,47.599,13.797,1.432,2.962,3,0,19,0.013000000000000001,0.005,0.0009912242,-0.001,0.004,-0.009,0,PVT
256427.0,2026,5,19,23,13,0,32.8694942,-117.2520948,47.642,13.84,1.401,2.896,3,0,19,0.013000000000000001,0.004,0.0009912242,0.0,0.004,-0.02,0,PVT
256428.0,2026,5,19,23,13,0,32.8694941,-117.2520951,47.697,13.894,1.373,2.834,3,0,19,0.013000000000000001,0.014,0.0009912242,-0.013,0.006,-0.023,0,PVT
256429.0,2026,5,19,23,13,0,32.8694942,-117.2520953,47.723,13.92,1.347,2.777,3,0,19,0.013000000000000001,0.029,0.0009912242,0.026,0.013,-0.039,0,PVT
256430.0,2026,5,19,23,13,0,32.8694944,-117.2520957,47.737,13.935,1.322,2.724,3,0,19,0.013000000000000001,0.018,0.0009912242,0.008,-0.016,-0.036,0,PVT
256431.0,2026,5,19,23,13,0,32.8694944,-117.2520957,47.784,13.981,1.299,2.674,3,0,19,0.013000000000000001,0.019,0.0009912242,-0.002,0.018,0.03,0,PVT
256432.0,2026,5,19,23,13,0,32.8694944,-117.2520954,47.818,14.016,1.278,2.631,3,0,19,0.013000000000000001,0.047,0.0009912242,-0.01,0.046,0.058,0,PVT
256434.0,2026,5,19,23,13,0,32.869495,-117.2520973,47.66,13.858,1.236,2.535,3,0,19,0.013000000000000001,0.064,0.0009912242,-0.004,-0.064,0.009,0,PVT
256435.0,2026,5,19,23,13,0,32.8694954,-117.2520982,47.634,13.831,1.216,2.492,3,0,19,0.013000000000000001,0.033,0.0009912242,0.008,-0.032,-0.009,0,PVT
256436.0,2026,5,19,23,13,0,32.8694959,-117.2520987,47.61,13.807,1.199,2.453,3,0,19,0.013000000000000001,0.011,0.0009912242,0.01,0.004,-0.003,0,PVT
256437.0,2026,5,19,23,13,0,32.8694963,-117.2520991,47.605,13.802,1.184,2.42,3,0,19,0.013000000000000001,0.008,0.0009912242,0.008,0.002,0.031,0,PVT
256438.0,2026,5,19,23,13,0,32.8694968,-117.2520996,47.615,13.813,1.17,2.39,3,0,19,0.013000000000000001,0.03,0.0009912242,0.017,-0.025,0.011,0,PVT
256439.0,2026,5,19,23,13,0,32.8694971,-117.2521,47.613,13.811,1.157,2.362,3,0,19,0.013000000000000001,0.01,0.0009912242,0.01,0.002,0.015,0,PVT
256440.0,2026,5,19,23,13,0,32.8694975,-117.2521004,47.62,13.818,1.144,2.334,3,0,19,0.013000000000000001,0.011,0.0009912242,0.009,-0.006,0.01,0,PVT
256441.0,2026,5,19,23,13,0,32.8694978,-117.2521007,47.63,13.828,1.133,2.309,3,0,19,0.013000000000000001,0.005,0.0009912242,0.002,-0.004,0.021,0,PVT
256442.0,2026,5,19,23,13,0,32.8694979,-117.2521011,47.671,13.869,1.12,2.281,3,0,19,0.013000000000000001,0.017,0.0009912242,-0.017,-0.002,-0.002,0,PVT
256443.0,2026,5,19,23,13,0,32.869498,-117.2521015,47.695,13.893,1.109,2.255,3,0,19,0.013000000000000001,0.03,0.0009912242,-0.023,-0.019,0.022,0,PVT
256444.0,2026,5,19,23,13,0,32.8694981,-117.2521017,47.714,13.911,1.098,2.229,3,0,20,0.013000000000000001,0.013,0.0009912242,-0.011,0.006,0.012,0,PVT
256445.0,2026,5,19,23,13,0,32.8694985,-117.2520998,48.796,14.993,1.551,2.13,3,0,20,0.015300000000000001,0.04,0.0009912242,-0.014,-0.037,-0.023,0,PVT
256446.0,2026,5,19,23,13,0,32.8694972,-117.2520919,50.939,17.137,0.014,0.01,3,2,20,0.015300000000000001,0.029,0.0009912242,0.029,0.001,0.006,0,PVT
256447.0,2026,5,19,23,13,0,32.8694971,-117.252092,50.942,17.14,0.014,0.01,3,2,20,0.015300000000000001,0.027,0.0009912242,-0.027,0.007,0.001,0,PVT
256448.0,2026,5,19,23,13,0,32.8694971,-117.2520919,50.939,17.136,0.014,0.01,3,2,20,0.015300000000000001,0.018,0.0009912242,0.012,0.013,-0.008,0,PVT
256449.0,2026,5,19,23,13,0,32.8694972,-117.2520919,50.951,17.149,0.014,0.01,3,2,20,0.015300000000000001,0.013,0.0009912242,0.008,0.011,-0.01,0,PVT
256450.0,2026,5,19,23,13,0,32.8694969,-117.252092,50.965,17.163,0.014,0.01,3,2,20,0.015300000000000001,0.07,0.0009912242,-0.064,-0.029,-0.028,0,PVT
256451.0,2026,5,19,23,13,0,32.8694958,-117.2520931,50.998,17.196,0.014,0.011,3,2,20,0.015300000000000001,0.307,0.0021943478,-0.237,-0.195,-0.103,0,PVT
256452.0,2026,5,19,23,13,0,32.8694929,-117.2520957,51.029,17.227,0.014,0.016,3,2,20,0.015300000000000001,0.295,0.002395868,-0.149,-0.254,-0.021,0,PVT
256453.0,2026,5,19,23,13,0,32.8694936,-117.2520981,51.017,17.215,0.014,0.016,3,2,20,0.015300000000000001,0.275,0.0028529134,0.073,-0.265,0.031,0,PVT
256454.0,2026,5,19,23,13,0,32.869494,-117.2520988,51.055,17.252,0.014,0.017,3,2,20,0.015300000000000001,0.025,0.0029842358000000003,0.023,-0.01,-0.023,0,PVT
256455.0,2026,5,19,23,13,0,32.8694935,-117.252098,51.047,17.245,0.014,0.016,3,2,20,0.015300000000000001,0.258,0.0012475684,-0.147,0.212,-0.058,0,PVT
256456.0,2026,5,19,23,13,0,32.8694897,-117.2520878,51.002,17.199,0.014,0.023,3,2,20,0.015300000000000001,1.039,0.0010955338,-0.348,0.979,0.022,0,PVT
256457.0,2026,5,19,23,13,0,32.8694874,-117.2520769,50.898,17.095,0.014,0.021,3,2,20,0.015300000000000001,1.126,0.0011061784000000001,-0.396,1.053,0.229,0,PVT
256458.0,2026,5,19,23,14,0,32.8694843,-117.2520653,50.892,17.09,0.014,0.027,3,2,20,0.015300000000000001,1.163,0.0010822876,-0.364,1.105,0.018,0,PVT
256459.0,2026,5,19,23,14,0,32.869483,-117.252054,50.886,17.083,0.014,0.025,3,2,20,0.015300000000000001,1.066,0.0009673342,-0.125,1.059,-0.076,0,PVT
256460.0,2026,5,19,23,14,0,32.8694844,-117.2520435,50.856,17.054,0.014,0.019,3,2,20,0.015300000000000001,1.064,0.0007770572,0.226,1.039,-0.048,0,PVT
256461.0,2026,5,19,23,14,0,32.8694854,-117.2520315,50.819,17.016,0.014,0.02,3,2,20,0.015300000000000001,1.093,0.0008385053,0.117,1.086,0.171,0,PVT
256462.0,2026,5,19,23,14,0,32.8694825,-117.2520199,50.842,17.039,0.014,0.021,3,2,19,0.015300000000000001,1.086,0.0011031776,-0.377,1.018,-0.198,0,PVT
256463.0,2026,5,19,23,14,0,32.8694775,-117.2520098,50.858,17.055,0.014,0.023,3,2,20,0.015300000000000001,1.155,0.0012903532000000002,-0.727,0.897,0.022,0,PVT
256464.0,2026,5,19,23,14,0,32.8694711,-117.2520013,51.217,17.415,0.014,0.021,3,2,20,0.015300000000000001,1.092,0.0013807738000000001,-0.813,0.73,-0.601,0,PVT
256465.0,2026,5,19,23,14,0,32.8694621,-117.2519965,51.202,17.4,0.014,0.018,3,2,20,0.015300000000000001,1.127,0.0016762072000000002,-1.101,0.242,0.138,0,PVT
256466.0,2026,5,19,23,14,0,32.8694524,-117.251997,51.063,17.261,0.014,0.017,3,2,20,0.015300000000000001,0.996,0.0018086962,-0.996,-0.015,0.066,0,PVT
256467.0,2026,5,19,23,14,0,32.8694463,-117.25199,51.044,17.242,0.014,0.019,3,2,20,0.015300000000000001,1.058,0.0011123202,-0.383,0.986,-0.079,0,PVT
256468.0,2026,5,19,23,14,0,32.8694501,-117.2519835,51.104,17.302,0.014,0.016,3,2,20,0.015300000000000001,0.9,0.00020177409999999998,0.845,0.311,0.023,0,PVT
256469.0,2026,5,19,23,14,0,32.8694576,-117.251987,51.041,17.239,0.014,0.021,3,2,20,0.015300000000000001,0.756,0.0033343072,0.676,-0.338,0.276,0,PVT
256470.0,2026,5,19,23,14,0,32.869466,-117.2519894,51.075,17.272,0.016,0.028,3,2,20,0.015300000000000001,1.158,0.0035056608,1.142,-0.19,-0.009,0,PVT
256471.0,2026,5,19,23,14,0,32.8694754,-117.2519944,51.015,17.212,0.021,0.043,3,2,20,0.015300000000000001,1.213,0.003294155,1.045,-0.617,-0.036,0,PVT
256472.0,2026,5,19,23,14,0,32.8694823,-117.2520028,50.797,16.995,0.029,0.047,3,2,20,0.015300000000000001,1.119,0.0030008354000000004,0.561,-0.968,0.05,0,PVT
256473.0,2026,5,19,23,14,0,32.8694866,-117.252014,50.783,16.98,0.035,0.059,3,2,20,0.015300000000000001,1.066,0.0028482696,0.273,-1.031,0.178,0,PVT
256474.0,2026,5,19,23,14,0,32.8694857,-117.2520249,50.915,17.113,0.035,0.055,3,2,20,0.015300000000000001,1.093,0.0025813788,-0.225,-1.069,-0.004,0,PVT
256475.0,2026,5,19,23,14,0,32.8694823,-117.2520358,50.913,17.111,0.03,0.047,3,2,20,0.015300000000000001,1.057,0.0025001536,-0.361,-0.993,-0.019,0,PVT
256476.0,2026,5,19,23,14,0,32.8694804,-117.2520453,50.865,17.062,0.024,0.039,3,2,20,0.015300000000000001,0.776,0.0026765962000000003,-0.032,-0.775,0.151,0,PVT
256477.0,2026,5,19,23,14,0,32.8694802,-117.2520508,50.827,17.025,0.019,0.031,3,2,20,0.015300000000000001,0.422,0.0026091544,-0.067,-0.417,0.004,0,PVT
256478.0,2026,5,19,23,14,0,32.8694809,-117.252052,50.78,16.978,0.015,0.025,3,2,20,0.015300000000000001,0.118,0.0032805492,0.1,-0.062,-0.056,0,PVT
256479.0,2026,5,19,23,14,0,32.869481,-117.2520522,50.841,17.039,0.014,0.022,3,2,19,0.015300000000000001,0.021,0.0027727626,-0.02,-0.006,-0.024,0,PVT
256480.0,2026,5,19,23,14,0,32.869481,-117.2520526,50.864,17.062,0.014,0.018,3,2,20,0.015300000000000001,0.038,0.0027727626,0.037,-0.008,-0.045,0,PVT
256481.0,2026,5,19,23,14,0,32.8694815,-117.2520526,50.881,17.079,0.014,0.016,3,2,20,0.015300000000000001,0.057,0.0027727626,0.056,-0.012,0.009,0,PVT
256482.0,2026,5,19,23,14,0,32.8694817,-117.2520524,50.903,17.101,0.014,0.017,3,2,20,0.015300000000000001,0.018,0.0027727626,0.017,0.006,-0.023,0,PVT
256483.0,2026,5,19,23,14,0,32.8694815,-117.2520525,50.911,17.108,0.014,0.02,3,2,20,0.015300000000000001,0.027,0.0027727626,-0.021,-0.016,-0.018,0,PVT
256484.0,2026,5,19,23,14,0,32.8694817,-117.2520528,50.922,17.12,0.015,0.025,3,2,20,0.015300000000000001,0.017,0.0027727626,0.017,-0.002,-0.047,0,PVT
256485.0,2026,5,19,23,14,0,32.8694817,-117.2520527,50.977,17.174,0.153,0.259,3,0,20,0.015300000000000001,0.021,0.0027727626,-0.017,0.013,-0.071,0,PVT
256486.0,2026,5,19,23,14,0,32.869482,-117.2520527,50.926,17.123,0.014,0.025,3,2,20,0.015300000000000001,0.026,0.0027727626,-0.025,0.006,-0.075,0,PVT
256487.0,2026,5,19,23,14,0,32.8694819,-117.2520526,50.888,17.086,0.014,0.027,3,2,20,0.015300000000000001,0.034,0.0027727626,-0.032,-0.011,-0.049,0,PVT
256488.0,2026,5,19,23,14,0,32.8694819,-117.2520525,50.894,17.091,0.014,0.024,3,2,20,0.015300000000000001,0.011,0.0027727626,0.009,0.007,-0.008,0,PVT
256489.0,2026,5,19,23,14,0,32.8694821,-117.2520524,50.895,17.092,0.014,0.026,3,2,20,0.015300000000000001,0.011,0.0027727626,-0.004,-0.01,-0.032,0,PVT
256490.0,2026,5,19,23,14,0,32.8694821,-117.2520524,50.897,17.095,0.014,0.026,3,2,20,0.015300000000000001,0.006,0.0027727626,-0.006,-0.001,-0.003,0,PVT
256491.0,2026,5,19,23,14,0,32.8694821,-117.2520525,50.872,17.07,0.014,0.023,3,2,20,0.015300000000000001,0.025,0.0027727626,-0.018,-0.017,-0.015,0,PVT
256492.0,2026,5,19,23,14,0,32.869482,-117.2520529,50.968,17.165,0.014,0.023,3,2,20,0.015300000000000001,0.051,0.0027727626,-0.039,-0.034,-0.043,0,PVT
256493.0,2026,5,19,23,14,0,32.8694821,-117.2520526,51.011,17.209,0.014,0.021,3,2,20,0.015300000000000001,0.027,0.0027727626,0.02,0.019,-0.045,0,PVT
256494.0,2026,5,19,23,14,0,32.8694822,-117.2520524,51.025,17.222,0.014,0.022,3,2,20,0.015300000000000001,0.017,0.0027727626,0.016,0.002,-0.03,0,PVT
256495.0,2026,5,19,23,14,0,32.869482,-117.2520519,51.027,17.225,0.014,0.021,3,2,20,0.015300000000000001,0.065,0.0027727626,-0.028,0.059,0.051,0,PVT
256496.0,2026,5,19,23,14,0,32.8694819,-117.2520521,51.012,17.21,0.014,0.023,3,2,20,0.015300000000000001,0.004,0.0027727626,-0.002,0.004,0.009,0,PVT
256497.0,2026,5,19,23,14,0,32.8694825,-117.2520521,50.976,17.174,0.014,0.023,3,1,20,0.015300000000000001,0.029,0.0033132808,0.023,0.018,0.071,0,PVT
256498.0,2026,5,19,23,14,0,32.8694822,-117.2520519,50.975,17.173,0.014,0.018,3,1,20,0.015300000000000001,0.042,0.0033132808,-0.028,0.031,-0.036,0,PVT
256499.0,2026,5,19,23,14,0,32.8694818,-117.2520522,50.943,17.14,0.014,0.017,3,2,20,0.015300000000000001,0.08,0.0033132808,-0.054,-0.06,0.056,0,PVT
256500.0,2026,5,19,23,14,0,32.8694811,-117.2520533,50.874,17.071,0.014,0.019,3,2,20,0.015300000000000001,0.143,0.0027096748000000003,0.002,-0.143,0.106,0,PVT
256501.0,2026,5,19,23,14,0,32.8694815,-117.2520558,50.853,17.05,0.014,0.019,3,1,20,0.015300000000000001,0.24,0.0026049508,-0.04,-0.237,0.046,0,PVT
256502.0,2026,5,19,23,14,0,32.8694819,-117.2520584,50.844,17.042,0.014,0.018,3,2,20,0.015300000000000001,0.159,0.0028551305999999998,0.042,-0.153,0.041,0,PVT
256503.0,2026,5,19,23,14,0,32.8694832,-117.2520601,50.781,16.978,0.014,0.018,3,2,20,0.015300000000000001,0.316,0.0031718678,0.232,-0.215,0.113,0,PVT
256504.0,2026,5,19,23,14,0,32.8694854,-117.2520631,50.816,17.014,0.014,0.018,3,1,20,0.015300000000000001,0.256,0.003005216,0.13,-0.221,-0.052,0,PVT
256505.0,2026,5,19,23,14,0,32.8694856,-117.2520653,50.862,17.059,0.014,0.018,3,1,20,0.015300000000000001,0.138,0.0026317468,-0.016,-0.137,0.009,0,PVT
256507.0,2026,5,19,23,14,0,32.8694851,-117.2520651,50.85,17.048,0.014,0.019,3,1,20,0.015300000000000001,0.088,0.0022908655999999998,-0.045,0.076,0.059,0,PVT
256508.0,2026,5,19,23,14,0,32.869485,-117.2520659,50.841,17.039,0.014,0.02,3,2,20,0.015300000000000001,0.124,0.0026585686,-0.009,-0.124,0.003,0,PVT
256509.0,2026,5,19,23,14,0,32.8694849,-117.2520666,50.85,17.047,0.014,0.019,3,1,20,0.015300000000000001,0.008,0.0026255811999999997,-0.001,-0.008,0.018,0,PVT
256510.0,2026,5,19,23,14,0,32.8694848,-117.2520661,50.844,17.041,0.014,0.019,3,2,20,0.015300000000000001,0.046,0.0026255811999999997,0.014,0.043,-0.009,0,PVT
256511.0,2026,5,19,23,14,0,32.869485,-117.2520659,50.856,17.053,0.014,0.018,3,1,20,0.015300000000000001,0.031,0.0026255811999999997,0.012,0.028,-0.027,0,PVT
256512.0,2026,5,19,23,14,0,32.8694852,-117.2520657,50.855,17.052,0.014,0.016,3,1,20,0.015300000000000001,0.018,0.0026255811999999997,0.002,0.018,-0.02,0,PVT
256513.0,2026,5,19,23,14,0,32.8694848,-117.2520652,50.907,17.104,0.014,0.015,3,1,20,0.015300000000000001,0.078,0.0026255811999999997,-0.072,0.028,-0.007,0,PVT
256514.0,2026,5,19,23,14,0,32.8694848,-117.2520656,50.885,17.082,0.014,0.015,3,1,20,0.015300000000000001,0.026,0.0026255811999999997,-0.019,-0.018,-0.041,0,PVT
256515.0,2026,5,19,23,14,0,32.8694849,-117.2520657,50.912,17.109,0.014,0.016,3,1,20,0.015300000000000001,0.035,0.0026255811999999997,0.03,-0.018,-0.001,0,PVT
256516.0,2026,5,19,23,14,0,32.8694845,-117.252066,50.905,17.103,0.014,0.018,3,1,20,0.015300000000000001,0.052,0.0026255811999999997,-0.045,-0.027,-0.046,0,PVT
256517.0,2026,5,19,23,14,0,32.8694845,-117.2520663,50.911,17.108,0.014,0.02,3,2,20,0.015300000000000001,0.062,0.0026255811999999997,-0.036,-0.05,-0.035,0,PVT
256518.0,2026,5,19,23,15,0,32.8694844,-117.2520662,50.929,17.126,0.014,0.023,3,1,20,0.015300000000000001,0.024,0.0026255811999999997,-0.004,0.023,0.0,0,PVT
256519.0,2026,5,19,23,15,0,32.8694845,-117.252066,50.903,17.1,0.014,0.022,3,1,20,0.015300000000000001,0.007,0.0026255811999999997,-0.006,0.004,-0.024,0,PVT
256520.0,2026,5,19,23,15,0,32.8694845,-117.2520658,50.921,17.119,0.014,0.022,3,1,20,0.015300000000000001,0.025,0.0026255811999999997,-0.017,0.018,-0.028,0,PVT
256521.0,2026,5,19,23,15,0,32.8694846,-117.2520656,50.904,17.102,0.014,0.022,3,1,20,0.015300000000000001,0.045,0.0026255811999999997,0.025,0.038,-0.017,0,PVT
256522.0,2026,5,19,23,15,0,32.8694846,-117.2520655,50.894,17.092,0.014,0.02,3,1,20,0.015300000000000001,0.015,0.0026255811999999997,-0.013,0.009,0.014,0,PVT
256523.0,2026,5,19,23,15,0,32.8694846,-117.2520653,50.894,17.091,0.014,0.021,3,2,20,0.015300000000000001,0.007,0.0026255811999999997,-0.003,0.006,0.01,0,PVT
256524.0,2026,5,19,23,15,0,32.8694845,-117.2520653,50.894,17.091,0.014,0.022,3,1,20,0.015300000000000001,0.015,0.0026255811999999997,-0.007,0.013,0.017,0,PVT
256525.0,2026,5,19,23,15,0,32.8694845,-117.2520654,50.884,17.081,0.014,0.022,3,2,20,0.015300000000000001,0.028,0.0026255811999999997,-0.02,-0.02,0.016,0,PVT
256526.0,2026,5,19,23,15,0,32.8694845,-117.2520653,50.893,17.09,0.014,0.021,3,2,20,0.015300000000000001,0.01,0.0026255811999999997,0.009,0.004,-0.006,0,PVT
256527.0,2026,5,19,23,15,0,32.8694864,-117.2520689,50.81,17.008,2.923,1.963,3,0,20,0.013000000000000001,0.385,0.0030745564,0.234,-0.306,0.1,0,PVT
256528.0,2026,5,19,23,15,0,32.869489,-117.2520715,50.788,16.986,2.357,1.539,3,0,20,0.013000000000000001,0.26,0.0034574056,0.252,-0.064,-0.018,0,PVT
256529.0,2026,5,19,23,15,0,32.8694912,-117.2520724,50.735,16.932,1.902,1.222,3,0,20,0.013000000000000001,0.201,0.0001175163,0.197,0.041,0.051,0,PVT
256530.0,2026,5,19,23,15,0,32.8694931,-117.2520707,50.679,16.876,1.535,0.983,3,0,20,0.011899999999999999,0.377,0.0006667899,0.149,0.346,0.058,0,PVT
256531.0,2026,5,19,23,15,0,32.8694929,-117.2520692,50.759,16.957,1.495,0.964,3,0,20,0.013000000000000001,0.233,0.001336057,-0.161,0.169,-0.062,0,PVT
256532.0,2026,5,19,23,15,0,32.869493,-117.2520697,50.776,16.974,1.458,0.949,3,0,20,0.013000000000000001,0.028,0.0007297186000000001,0.017,-0.023,0.091,0,PVT
256533.0,2026,5,19,23,15,0,32.8694941,-117.2520705,50.722,16.92,1.422,0.938,3,0,19,0.013000000000000001,0.133,0.0035206796000000003,0.132,-0.018,0.055,0,PVT
256534.0,2026,5,19,23,15,0,32.8694948,-117.252071,50.668,16.865,1.391,0.93,3,0,20,0.013000000000000001,0.046,0.0005297688,0.046,-0.005,0.049,0,PVT
256535.0,2026,5,19,23,15,0,32.8694949,-117.2520714,50.629,16.827,1.362,0.926,3,0,20,0.013000000000000001,0.016,0.0005297688,0.012,-0.01,0.039,0,PVT
256536.0,2026,5,19,23,15,0,32.8694946,-117.252071,50.568,16.765,1.336,0.925,3,0,20,0.013000000000000001,0.102,0.0012032402,-0.051,0.088,0.092,0,PVT
256538.0,2026,5,19,23,15,0,32.8694949,-117.2520717,50.536,16.734,1.288,0.933,3,0,20,0.013000000000000001,0.019,0.0007729674,0.0,-0.019,0.002,0,PVT
256539.0,2026,5,19,23,15,0,32.8694949,-117.252072,50.545,16.743,1.267,0.938,3,0,20,0.013000000000000001,0.013,0.0007729674,-0.009,-0.009,0.0,0,PVT
256540.0,2026,5,19,23,15,0,32.869495,-117.2520727,50.551,16.748,1.246,0.944,3,0,20,0.013000000000000001,0.063,0.0007729674,0.02,-0.059,0.019,0,PVT
256541.0,2026,5,19,23,15,0,32.8694952,-117.2520731,50.548,16.746,1.226,0.95,3,0,20,0.013000000000000001,0.012,0.0007729674,0.008,0.009,-0.007,0,PVT
256542.0,2026,5,19,23,15,0,32.8694951,-117.2520732,50.546,16.743,1.208,0.958,3,0,20,0.013000000000000001,0.039,0.0007729674,-0.037,0.012,-0.022,0,PVT
256543.0,2026,5,19,23,15,0,32.8694941,-117.2520718,50.505,16.703,1.191,0.966,3,0,20,0.013000000000000001,0.286,0.0012749006,-0.174,0.227,0.039,0,PVT
