timestamp,year,month,day,hour,minute,second,latitude,longitude,altitude_msl,altitude_ellipsoid,horizontal_accuracy,vertical_accuracy,fix_type,carrier_solution,num_satellites,pDOP,speed_2d,heading,vel_north,vel_east,vel_down,flags,source
248350.0,2026,5,19,20,58,0,32.8695254,-117.2521002,41.857,8.055,4.538,10.754,3,0,20,0.0152,0.022,0.0023308331999999997,-0.001,0.022,0.047,0,PVT
248351.0,2026,5,19,20,58,0,32.8695279,-117.2520979,41.888,8.086,4.324,10.177,3,0,21,0.0144,0.039,0.0023308331999999997,0.026,0.029,0.128,0,PVT
248352.0,2026,5,19,20,58,0,32.8695274,-117.2520979,43.07,9.268,4.084,9.297,3,0,21,0.0144,0.018,0.0023308331999999997,-0.015,0.011,0.04,0,PVT
248353.0,2026,5,19,20,58,0,32.8695308,-117.2520974,43.694,9.892,3.862,8.727,3,0,21,0.0144,0.151,0.0023308331999999997,0.147,-0.032,0.168,0,PVT
248354.0,2026,5,19,20,58,0,32.8695327,-117.2520961,44.205,10.403,3.732,8.289,3,0,21,0.0144,0.038,0.0023308331999999997,0.027,0.027,0.155,0,PVT
248355.0,2026,5,19,20,58,0,32.8695377,-117.2520945,44.458,10.656,3.5,7.788,3,0,21,0.0144,0.01,0.0023308331999999997,0.008,-0.007,0.115,0,PVT
248356.0,2026,5,19,20,58,0,32.8695408,-117.2520941,45.22,11.418,3.234,7.144,3,0,21,0.0144,0.019,0.0023308331999999997,0.016,0.011,0.198,0,PVT
248357.0,2026,5,19,20,58,0,32.8695425,-117.2520948,45.677,11.874,3.029,6.658,3,0,21,0.0144,0.028,0.0023308331999999997,0.025,0.012,0.172,0,PVT
248358.0,2026,5,19,20,59,0,32.8695433,-117.2520951,45.914,12.112,2.858,6.27,3,0,21,0.0144,0.036,0.0023308331999999997,0.022,0.029,0.117,0,PVT
248359.0,2026,5,19,20,59,0,32.8695438,-117.2520962,46.176,12.374,2.717,5.969,3,0,21,0.0144,0.003,0.0023308331999999997,-0.003,-0.001,0.087,0,PVT
248360.0,2026,5,19,20,59,0,32.8695441,-117.2520964,46.486,12.684,2.6,5.709,3,0,21,0.0144,0.01,0.0023308331999999997,-0.001,-0.01,0.085,0,PVT
248361.0,2026,5,19,20,59,0,32.8695448,-117.2520961,46.8,12.998,2.513,5.497,3,0,21,0.0144,0.016,0.0023308331999999997,0.016,0.005,0.058,0,PVT
248362.0,2026,5,19,20,59,0,32.8695453,-117.2520959,46.982,13.18,2.449,5.315,3,0,21,0.0144,0.017,0.0023308331999999997,0.008,0.015,0.063,0,PVT
248363.0,2026,5,19,20,59,0,32.869546,-117.2520959,47.051,13.248,2.405,5.185,3,0,21,0.0144,0.033,0.0023308331999999997,0.025,-0.022,0.028,0,PVT
248364.0,2026,5,19,20,59,0,32.8695467,-117.252096,47.145,13.343,2.365,5.059,3,0,21,0.0144,0.019,0.0023308331999999997,0.005,-0.018,0.033,0,PVT
248365.0,2026,5,19,20,59,0,32.8695474,-117.2520958,47.228,13.426,2.328,4.959,3,0,21,0.0144,0.002,0.0023308331999999997,0.002,0.0,0.01,0,PVT
248366.0,2026,5,19,20,59,0,32.8695478,-117.252096,47.225,13.423,2.294,4.875,3,0,21,0.0144,0.028,0.0023308331999999997,0.016,-0.024,0.0,0,PVT
248367.0,2026,5,19,20,59,0,32.8695481,-117.2520964,47.276,13.474,2.256,4.768,3,0,20,0.015600000000000001,0.019,0.0023308331999999997,-0.018,-0.008,0.024,0,PVT
248368.0,2026,5,19,20,59,0,32.8695485,-117.2520964,47.275,13.472,2.205,4.649,3,0,20,0.015600000000000001,0.033,0.0023308331999999997,0.031,-0.01,0.039,0,PVT
248369.0,2026,5,19,20,59,0,32.8695493,-117.2520975,47.627,13.825,2.136,4.49,3,0,20,0.014499999999999999,0.189,0.0034751943999999997,0.185,-0.041,-0.24,0,PVT
248370.0,2026,5,19,20,59,0,32.8695496,-117.2520984,47.657,13.855,2.063,4.325,3,0,21,0.0144,0.064,0.0028847922,0.064,-0.005,-0.003,0,PVT
248371.0,2026,5,19,20,59,0,32.8695501,-117.2520982,47.581,13.778,2.004,4.2,3,0,21,0.0144,0.03,0.0028847922,-0.021,0.021,0.006,0,PVT
248372.0,2026,5,19,20,59,0,32.8695498,-117.2520989,47.513,13.711,1.954,4.094,3,0,21,0.0144,0.007,0.0028847922,-0.007,0.0,0.053,0,PVT
248373.0,2026,5,19,20,59,0,32.8695495,-117.2520998,47.384,13.582,1.909,3.998,3,0,21,0.0144,0.011,0.0028847922,-0.008,0.008,0.165,0,PVT
248374.0,2026,5,19,20,59,0,32.8695492,-117.2521005,47.206,13.404,1.864,3.894,3,0,21,0.0144,0.032,0.0028847922,-0.013,0.029,0.2,0,PVT
248375.0,2026,5,19,20,59,0,32.8695489,-117.2521011,46.999,13.197,1.823,3.801,3,0,21,0.0144,0.029,0.0028847922,-0.022,0.019,0.151,0,PVT
248376.0,2026,5,19,20,59,0,32.8695488,-117.2521021,46.779,12.977,1.782,3.709,3,0,21,0.0144,0.034,0.0028847922,-0.002,-0.034,0.096,0,PVT
248377.0,2026,5,19,20,59,0,32.8695487,-117.2521029,46.606,12.803,1.744,3.623,3,0,21,0.0144,0.019,0.0028847922,0.019,0.002,0.072,0,PVT
248378.0,2026,5,19,20,59,0,32.8695487,-117.2521038,46.332,12.529,1.714,3.561,3,0,21,0.0144,0.046,0.0028847922,0.009,-0.045,0.215,0,PVT
248379.0,2026,5,19,20,59,0,32.8695486,-117.2521044,46.285,12.482,1.692,3.521,3,0,21,0.0144,0.013,0.0028847922,0.009,-0.01,0.072,0,PVT
248380.0,2026,5,19,20,59,0,32.8695489,-117.2521052,46.21,12.407,1.705,3.54,3,0,21,0.0144,0.085,0.0028847922,0.063,-0.058,0.067,0,PVT
248381.0,2026,5,19,20,59,0,32.8695495,-117.2521057,46.178,12.376,1.743,3.581,3,0,21,0.0144,0.054,0.0028847922,0.05,0.02,0.133,0,PVT
248382.0,2026,5,19,20,59,0,32.8695482,-117.2521063,45.933,12.13,1.765,3.599,3,0,21,0.0144,0.193,0.0028847922,-0.189,0.037,0.288,0,PVT
248383.0,2026,5,19,20,59,0,32.8695478,-117.2521065,45.645,11.843,1.772,3.617,3,0,20,0.0151,0.008,0.0028847922,-0.006,-0.005,0.175,0,PVT
248384.0,2026,5,19,20,59,0,32.869548,-117.2521066,45.515,11.712,1.776,3.633,3,0,21,0.0144,0.013,0.0028847922,-0.004,0.012,0.139,0,PVT
248385.0,2026,5,19,20,59,0,32.8695482,-117.2521068,45.303,11.5,1.779,3.659,3,0,21,0.0144,0.023,0.0028847922,0.019,0.012,0.107,0,PVT
248386.0,2026,5,19,20,59,0,32.8695488,-117.252107,45.199,11.397,1.782,3.687,3,0,21,0.0144,0.06,0.0028847922,0.058,0.015,0.101,0,PVT
248387.0,2026,5,19,20,59,0,32.869549,-117.2521068,45.197,11.395,1.775,3.71,3,0,21,0.0144,0.011,0.0028847922,0.009,0.006,0.069,0,PVT
248388.0,2026,5,19,20,59,0,32.8695492,-117.2521064,45.097,11.294,1.768,3.72,3,0,21,0.0144,0.025,0.0028847922,-0.024,0.006,0.091,0,PVT
248389.0,2026,5,19,20,59,0,32.8695499,-117.2521054,44.893,11.091,1.757,3.742,3,0,21,0.0144,0.059,0.0028847922,0.043,0.041,0.121,0,PVT
248390.0,2026,5,19,20,59,0,32.8695505,-117.2521053,44.755,10.953,1.745,3.742,3,0,21,0.0144,0.027,0.0028847922,0.018,-0.02,0.057,0,PVT
248391.0,2026,5,19,20,59,0,32.8695509,-117.2521052,44.727,10.925,1.739,3.748,3,0,21,0.0144,0.018,0.0028847922,0.017,-0.006,0.006,0,PVT
248393.0,2026,5,19,20,59,0,32.869551,-117.2521045,44.361,10.558,1.728,3.743,3,0,21,0.0144,0.008,0.0028847922,0.008,0.0,0.043,0,PVT
248394.0,2026,5,19,20,59,0,32.8695512,-117.2521043,44.222,10.42,1.721,3.74,3,0,21,0.0144,0.022,0.0028847922,0.015,-0.016,0.094,0,PVT
248395.0,2026,5,19,20,59,0,32.86954,-117.2521003,45.526,11.724,2.159,3.651,3,0,21,0.0163,0.039,0.0028847922,-0.037,0.013,-0.074,0,PVT
248396.0,2026,5,19,20,59,0,32.8695301,-117.2520988,46.125,12.323,2.351,3.462,3,1,21,0.0163,0.029,0.0028847922,-0.026,0.011,-0.102,0,PVT
248397.0,2026,5,19,20,59,0,32.8695247,-117.2520975,46.503,12.7,1.928,3.226,3,1,21,0.0163,0.049,0.0028847922,-0.049,0.008,-0.296,0,PVT
248398.0,2026,5,19,20,59,0,32.8695199,-117.2521053,47.234,13.431,1.5,2.779,3,1,20,0.0167,0.026,0.0028847922,-0.014,0.022,-0.266,0,PVT
248399.0,2026,5,19,20,59,0,32.8695164,-117.2521066,47.588,13.786,1.195,2.458,3,1,20,0.0167,0.048,0.0028847922,-0.048,0.003,-0.15,0,PVT
248400.0,2026,5,19,20,59,0,32.8695123,-117.2521046,48.81,15.007,0.995,2.063,3,1,21,0.0163,0.062,0.0028847922,-0.049,-0.038,-0.143,0,PVT
248401.0,2026,5,19,20,59,0,32.8695088,-117.2521016,49.669,15.866,0.901,1.844,3,1,21,0.0163,0.02,0.0028847922,-0.02,0.001,0.046,0,PVT
248402.0,2026,5,19,20,59,0,32.8695092,-117.2521034,49.378,15.576,0.803,1.691,3,1,21,0.0163,0.039,0.0028847922,-0.028,-0.028,-0.061,0,PVT
248403.0,2026,5,19,20,59,0,32.8695086,-117.2521043,49.289,15.487,0.771,1.733,3,1,21,0.0163,0.006,0.0028847922,-0.006,0.001,-0.115,0,PVT
248404.0,2026,5,19,20,59,0,32.8695091,-117.2521044,49.292,15.49,0.829,1.864,3,1,21,0.0163,0.028,0.0028847922,0.019,-0.021,-0.139,0,PVT
248405.0,2026,5,19,20,59,0,32.8695108,-117.2521054,48.438,14.635,0.817,1.78,3,1,21,0.0163,0.039,0.0028847922,-0.018,0.034,-0.107,0,PVT
248406.0,2026,5,19,20,59,0,32.8695126,-117.2521074,47.354,13.551,0.751,1.607,3,1,21,0.0176,0.227,0.0026694144,-0.012,-0.227,0.292,0,PVT
248407.0,2026,5,19,20,59,0,32.8695126,-117.2521083,47.177,13.375,0.687,1.626,3,1,20,0.0227,0.05,0.0027967525999999998,-0.038,0.032,0.119,0,PVT
248408.0,2026,5,19,20,59,0,32.8695124,-117.252109,47.06,13.258,0.623,1.474,3,1,21,0.0171,0.025,0.0027967525999999998,-0.018,-0.017,0.035,0,PVT
248409.0,2026,5,19,20,59,0,32.8695123,-117.252109,47.04,13.238,0.579,1.272,3,1,21,0.0163,0.007,0.0027967525999999998,0.007,-0.001,0.007,0,PVT
248410.0,2026,5,19,20,59,0,32.8695117,-117.2521093,47.322,13.52,0.558,1.194,3,1,21,0.0163,0.044,0.0027967525999999998,-0.034,-0.029,-0.075,0,PVT
248411.0,2026,5,19,20,59,0,32.8695102,-117.2521092,48.17,14.368,0.534,1.122,3,1,21,0.0163,0.04,0.0027967525999999998,-0.032,-0.024,-0.146,0,PVT
248412.0,2026,5,19,20,59,0,32.8695093,-117.2521088,48.798,14.996,0.525,1.027,3,1,21,0.0163,0.046,0.0027967525999999998,-0.036,-0.028,-0.117,0,PVT
248413.0,2026,5,19,20,59,0,32.8695086,-117.2521084,49.094,15.291,0.532,1.063,3,1,20,0.0176,0.037,0.0027967525999999998,-0.011,-0.036,-0.13,0,PVT
248414.0,2026,5,19,20,59,0,32.8695081,-117.2521091,49.305,15.502,0.513,1.018,3,1,21,0.0163,0.102,0.0027967525999999998,0.024,-0.099,-0.112,0,PVT
248415.0,2026,5,19,20,59,0,32.8695085,-117.2521111,48.695,14.893,0.507,0.966,3,1,22,0.0167,0.03,0.0027967525999999998,0.028,0.012,-0.098,0,PVT
248416.0,2026,5,19,20,59,0,32.8695094,-117.2521134,47.918,14.115,0.481,0.868,3,1,22,0.0163,0.031,0.0027967525999999998,0.005,-0.03,-0.071,0,PVT
248417.0,2026,5,19,20,59,0,32.8695124,-117.2521153,46.709,12.907,0.456,0.785,3,1,21,0.0163,0.035,0.0027967525999999998,0.033,-0.012,-0.022,0,PVT
248418.0,2026,5,19,21,0,0,32.869517,-117.2521172,45.525,11.723,0.439,0.76,3,1,21,0.0184,0.022,0.0027967525999999998,0.021,0.005,0.052,0,PVT
248419.0,2026,5,19,21,0,0,32.8695215,-117.2521184,44.669,10.867,0.439,0.757,3,1,20,0.0195,0.085,0.0032275272,0.082,0.02,0.197,0,PVT
248420.0,2026,5,19,21,0,0,32.8695247,-117.2521188,44.416,10.614,0.435,0.749,3,1,21,0.0184,0.043,0.0032275272,0.038,0.021,0.183,0,PVT
248421.0,2026,5,19,21,0,0,32.8695258,-117.2521188,44.744,10.942,0.43,0.741,3,1,21,0.0184,0.026,0.0032275272,0.024,0.009,0.144,0,PVT
248422.0,2026,5,19,21,0,0,32.869525,-117.2521182,45.597,11.795,0.411,0.734,3,1,20,0.0184,0.024,0.0032275272,0.021,0.011,0.142,0,PVT
248423.441,2026,5,19,21,0,0,32.8695249,-117.2521182,45.599,11.797,24.217,17.124,0,0,0,0.9998999999999999,0.0,0.0,0.0,0.0,0.0,0,PVT
248424.0,2026,5,19,21,0,0,32.8694875,-117.2521552,55.828,22.026,70.688,134.162,3,0,12,0.0192,0.41,0.0,0.36,0.196,0.154,0,PVT
248425.0,2026,5,19,21,0,0,32.8695334,-117.2521152,51.616,17.813,18.605,33.975,3,0,16,0.0169,0.022,0.0,0.016,0.015,0.005,0,PVT
248426.0,2026,5,19,21,0,0,32.8695306,-117.2521234,51.73,17.928,10.387,23.82,3,0,18,0.015300000000000001,0.03,0.0,-0.016,0.026,-0.049,0,PVT
248427.0,2026,5,19,21,0,0,32.8695228,-117.2521162,51.479,17.677,7.626,17.861,3,0,20,0.014499999999999999,0.034,0.0,-0.016,0.03,-0.08,0,PVT
248428.0,2026,5,19,21,0,0,32.8695207,-117.2521147,50.743,16.941,6.062,14.149,3,0,20,0.014499999999999999,0.03,0.0,-0.029,-0.009,-0.101,0,PVT
248429.0,2026,5,19,21,0,0,32.8695209,-117.2521164,49.915,16.113,5.198,12.137,3,0,20,0.014499999999999999,0.015,0.0,-0.012,-0.009,-0.014,0,PVT
248430.0,2026,5,19,21,0,0,32.8695207,-117.2521181,49.374,15.571,4.6,10.743,3,0,21,0.0165,0.018,0.0,0.017,-0.007,0.023,0,PVT
248431.0,2026,5,19,21,0,0,32.8695199,-117.2521194,49.552,15.749,4.165,9.65,3,0,19,0.0165,0.033,0.0,0.015,-0.03,0.063,0,PVT
248432.0,2026,5,19,21,0,0,32.8695191,-117.2521196,50.417,16.615,3.787,8.79,3,0,20,0.0152,0.018,0.0,0.018,-0.002,0.092,0,PVT
248433.0,2026,5,19,21,0,0,32.8695189,-117.2521192,50.312,16.51,3.553,8.196,3,0,20,0.0152,0.024,0.0,0.023,0.006,0.089,0,PVT
248434.0,2026,5,19,21,0,0,32.8695194,-117.2521191,49.765,15.962,3.361,7.833,3,0,19,0.0166,0.023,0.0,0.021,-0.01,0.128,0,PVT
248435.0,2026,5,19,21,0,0,32.86952,-117.252119,49.309,15.506,3.177,7.389,3,0,19,0.0166,0.028,0.0,0.028,0.001,0.15,0,PVT
248436.0,2026,5,19,21,0,0,32.8695205,-117.2521183,49.167,15.365,3.007,7.033,3,0,19,0.0166,0.005,0.0,-0.001,-0.005,0.088,0,PVT
248437.0,2026,5,19,21,0,0,32.8695206,-117.2521179,48.975,15.172,2.871,6.693,3,0,20,0.0152,0.034,0.0,0.021,0.026,0.11,0,PVT
248438.0,2026,5,19,21,0,0,32.8695082,-117.2521159,51.43,17.628,2.822,5.986,3,0,19,0.0223,0.057,0.0,-0.05,-0.029,-0.041,0,PVT
248439.0,2026,5,19,21,0,0,32.8694993,-117.2521183,54.446,20.643,2.387,4.607,3,1,20,0.0163,0.005,0.0,0.003,0.004,-0.022,0,PVT
248440.0,2026,5,19,21,0,0,32.8694911,-117.2521134,55.253,21.451,1.852,2.785,3,1,20,0.0163,0.02,0.0,0.011,0.017,0.019,0,PVT
248441.0,2026,5,19,21,0,0,32.8694873,-117.2521117,55.287,21.484,1.401,2.007,3,1,20,0.0163,0.025,0.0,0.019,0.015,0.125,0,PVT
248442.0,2026,5,19,21,0,0,32.8694875,-117.2521118,54.647,20.844,1.155,1.583,3,1,20,0.0163,0.031,0.0,0.021,0.023,0.139,0,PVT
248443.0,2026,5,19,21,0,0,32.8694879,-117.2521124,54.226,20.423,0.984,1.31,3,1,21,0.0163,0.019,0.0,0.016,0.01,0.113,0,PVT
248444.0,2026,5,19,21,0,0,32.8694873,-117.2521127,54.371,20.568,0.858,1.122,3,1,21,0.0163,0.02,0.0,0.018,0.009,0.103,0,PVT
248445.0,2026,5,19,21,0,0,32.8694867,-117.2521131,54.422,20.619,0.761,0.984,3,1,21,0.0163,0.019,0.0,0.015,0.013,0.064,0,PVT
248446.0,2026,5,19,21,0,0,32.8694845,-117.2521144,54.883,21.081,0.66,0.848,3,1,21,0.0163,0.011,0.0,0.01,0.002,0.048,0,PVT
248447.0,2026,5,19,21,0,0,32.8694828,-117.2521153,55.234,21.432,0.595,0.761,3,1,21,0.0163,0.015,0.0,0.012,0.009,0.038,0,PVT
248448.0,2026,5,19,21,0,0,32.8694814,-117.252116,55.541,21.739,0.554,0.718,3,1,21,0.0163,0.011,0.0,0.006,0.009,0.037,0,PVT
248449.0,2026,5,19,21,0,0,32.86948,-117.2521167,55.828,22.026,0.523,0.686,3,1,21,0.0163,0.003,0.0,-0.003,0.0,0.009,0,PVT
248450.0,2026,5,19,21,0,0,32.869479,-117.2521173,55.957,22.155,0.495,0.652,3,1,21,0.016200000000000003,0.012,0.0,0.01,0.005,0.01,0,PVT
248451.0,2026,5,19,21,0,0,32.8694785,-117.2521176,55.929,22.126,0.463,0.615,3,1,21,0.016200000000000003,0.011,0.0,0.004,0.01,0.026,0,PVT
248452.0,2026,5,19,21,0,0,32.8694782,-117.2521178,55.728,21.926,0.445,0.596,3,1,21,0.0184,0.008,0.0,0.007,0.004,0.027,0,PVT
248453.0,2026,5,19,21,0,0,32.8694783,-117.252118,55.34,21.538,0.428,0.577,3,1,21,0.0183,0.004,0.0,0.003,0.0,0.044,0,PVT
248454.0,2026,5,19,21,0,0,32.8694785,-117.252118,54.866,21.064,0.413,0.559,3,1,21,0.0183,0.016,0.0,0.015,0.006,0.059,0,PVT
248455.0,2026,5,19,21,0,0,32.8694792,-117.2521178,54.26,20.458,0.401,0.541,3,1,21,0.0183,0.015,0.0,0.013,0.007,0.069,0,PVT
248456.0,2026,5,19,21,0,0,32.8694801,-117.2521174,53.714,19.912,0.382,0.514,3,1,21,0.0183,0.017,0.0,0.013,0.01,0.084,0,PVT
248457.0,2026,5,19,21,0,0,32.869481,-117.2521171,53.335,19.533,0.374,0.502,3,1,21,0.0183,0.009,0.0,0.008,0.003,0.059,0,PVT
248458.0,2026,5,19,21,0,0,32.8694817,-117.2521169,53.141,19.339,0.365,0.486,3,1,21,0.0183,0.014,0.0,0.014,0.002,0.047,0,PVT
248459.0,2026,5,19,21,0,0,32.8694823,-117.2521169,53.056,19.253,0.36,0.494,3,1,21,0.0192,0.008,0.0,0.007,0.004,0.027,0,PVT
248460.0,2026,5,19,21,0,0,32.8694827,-117.2521167,52.975,19.173,0.357,0.505,3,1,21,0.0192,0.015,0.0,0.01,0.012,0.031,0,PVT
248461.0,2026,5,19,21,0,0,32.8694825,-117.2521164,52.967,19.165,0.347,0.475,3,1,20,0.0192,0.096,0.0,-0.089,0.037,-0.122,0,PVT
248462.0,2026,5,19,21,0,0,32.8694831,-117.2521159,52.685,18.883,0.328,0.44,3,1,20,0.0192,0.002,0.0,-0.002,0.001,-0.04,0,PVT
248463.0,2026,5,19,21,0,0,32.8694842,-117.2521157,52.35,18.548,0.315,0.415,3,1,20,0.0192,0.016,0.0,0.012,-0.011,0.041,0,PVT
248464.0,2026,5,19,21,0,0,32.8694846,-117.2521158,52.151,18.349,0.307,0.399,3,1,21,0.0192,0.006,0.0,0.005,0.003,0.055,0,PVT
248465.0,2026,5,19,21,0,0,32.8694845,-117.252116,52.009,18.207,0.308,0.4,3,1,21,0.0171,0.01,0.0,0.008,0.006,0.05,0,PVT
248466.0,2026,5,19,21,0,0,32.8694842,-117.2521161,51.891,18.088,0.308,0.395,3,1,20,0.0167,0.013,0.0,0.01,0.009,0.04,0,PVT
248467.0,2026,5,19,21,0,0,32.8694839,-117.2521163,51.886,18.083,0.294,0.369,3,1,20,0.0167,0.013,0.0,0.012,0.003,0.046,0,PVT
248468.0,2026,5,19,21,0,0,32.8694834,-117.2521167,51.99,18.187,0.284,0.355,3,1,21,0.0167,0.014,0.0,0.009,0.011,0.034,0,PVT
248469.0,2026,5,19,21,0,0,32.8694829,-117.2521172,51.987,18.185,0.278,0.345,3,1,21,0.0171,0.007,0.0,-0.006,0.004,-0.016,0,PVT
248470.0,2026,5,19,21,0,0,32.8694822,-117.2521176,51.965,18.162,0.276,0.355,3,1,22,0.0171,0.002,0.0,-0.002,0.0,0.002,0,PVT
248471.0,2026,5,19,21,0,0,32.8694816,-117.252118,51.938,18.136,0.273,0.357,3,1,21,0.0166,0.002,0.0,-0.001,-0.001,-0.015,0,PVT
248472.0,2026,5,19,21,0,0,32.8694809,-117.2521182,51.92,18.117,0.259,0.323,3,1,21,0.016200000000000003,0.003,0.0,0.003,-0.001,-0.023,0,PVT
248473.0,2026,5,19,21,0,0,32.8694804,-117.2521185,51.921,18.119,0.251,0.331,3,1,22,0.0166,0.004,0.0,0.0,-0.004,-0.002,0,PVT
248474.0,2026,5,19,21,0,0,32.8694799,-117.2521185,51.896,18.093,0.248,0.337,3,1,22,0.016200000000000003,0.005,0.0,-0.002,0.004,0.015,0,PVT
248475.0,2026,5,19,21,0,0,32.8694797,-117.2521184,51.821,18.018,0.246,0.337,3,1,21,0.0166,0.006,0.0,0.005,-0.002,0.009,0,PVT
248476.0,2026,5,19,21,0,0,32.8694797,-117.2521182,51.715,17.912,0.242,0.33,3,1,22,0.016200000000000003,0.007,0.0,0.003,0.006,0.011,0,PVT
248477.0,2026,5,19,21,0,0,32.8694799,-117.2521179,51.545,17.743,0.248,0.343,3,1,22,0.0166,0.022,0.0,0.021,0.005,0.033,0,PVT
248478.0,2026,5,19,21,1,0,32.8694805,-117.2521176,51.322,17.52,0.252,0.346,3,1,22,0.016200000000000003,0.02,0.0,0.016,0.012,0.048,0,PVT
248479.0,2026,5,19,21,1,0,32.8694812,-117.2521173,51.073,17.271,0.25,0.34,3,1,21,0.018600000000000002,0.023,0.0,0.02,0.012,0.051,0,PVT
248480.0,2026,5,19,21,1,0,32.869483,-117.2521176,50.679,16.876,0.229,0.283,3,1,22,0.016200000000000003,0.028,0.0,0.024,-0.014,0.109,0,PVT
248481.0,2026,5,19,21,1,0,32.8694845,-117.2521177,50.435,16.632,0.218,0.263,3,1,21,0.016200000000000003,0.011,0.0,-0.006,0.009,0.068,0,PVT
248482.0,2026,5,19,21,1,0,32.8694855,-117.2521176,50.365,16.563,0.249,0.283,3,1,21,0.0171,0.031,0.0,0.027,0.015,0.101,0,PVT
248483.0,2026,5,19,21,1,0,32.8694873,-117.2521176,50.418,16.615,0.317,0.453,3,1,21,0.0167,0.053,0.0,0.049,0.019,0.178,0,PVT
248484.0,2026,5,19,21,1,0,32.8694882,-117.2521179,50.548,16.745,0.332,0.377,3,1,21,0.0167,0.018,0.0,0.008,0.016,0.025,0,PVT
248485.0,2026,5,19,21,1,0,32.8694884,-117.2521181,50.679,16.877,0.334,0.398,3,1,21,0.0171,0.032,0.0,0.006,-0.032,-0.213,0,PVT
248486.0,2026,5,19,21,1,0,32.8694885,-117.2521181,50.686,16.884,0.3,0.338,3,1,21,0.0167,0.047,0.0,-0.029,-0.038,-0.201,0,PVT
248487.0,2026,5,19,21,1,0,32.8694885,-117.252118,50.692,16.889,0.275,0.315,3,1,21,0.0171,0.015,0.0,-0.014,-0.006,-0.08,0,PVT
